1 -0,75 -0,96 1 14 4 -1,00 1 1 -0,97 1 2 -0,16 -1,00 1
1 -0,38 -0,79 2 13 8 -0,48 1 0 -1,00 1 2 -1,00 -1,00 1
1 0,15 -0,79 1 1 1 -0,89 0 0 -1,00 0 2 -0,82 -1,00 0
0 -0,46 -0,89 2 1 1 -1,00 0 1 -0,94 1 2 -0,80 -1,00 0
1 -0,26 -0,95 2 8 4 -0,97 0 1 -0,94 0 2 -0,78 -0,99 0
1 -0,24 -0,88 2 14 4 -0,99 1 1 -0,85 1 2 -0,52 -1,00 1
1 -0,87 -0,82 2 8 7 -0,93 0 1 -0,94 1 2 -0,84 -0,99 0
1 -0,24 -0,64 2 13 4 -0,75 1 1 -0,70 1 2 -1,00 -1,00 1
1 -0,81 -0,21 2 8 4 -0,86 0 0 -1,00 1 2 -0,86 -1,00 0
1 -0,43 -0,83 2 2 8 -0,60 0 0 -1,00 1 2 -0,71 -1,00 0
1 -0,86 -0,59 2 2 4 -0,96 0 0 -1,00 0 2 -0,88 -1,00 0
0 -0,94 -0,46 2 11 4 -0,99 0 1 -0,97 1 2 -1,00 -1,00 0
1 -0,23 -0,58 2 13 8 -0,30 1 1 -0,58 1 2 -0,60 -1,00 1
0 -0,82 -0,95 2 9 4 -0,88 0 0 -1,00 0 2 -0,78 -1,00 0
1 -0,77 -0,25 2 8 4 -0,79 1 0 -1,00 1 2 -1,00 -1,00 1
0 -0,73 -0,95 2 8 4 -0,86 0 1 -0,94 1 2 -0,80 -0,99 0
1 -0,64 -0,77 2 8 8 -0,84 0 1 -0,97 1 2 -0,58 -1,00 0
1 -0,78 -0,28 1 10 8 -0,91 0 0 -1,00 0 2 -0,74 -1,00 0
0 0,06 -0,89 2 5 3 -1,00 1 0 -1,00 1 2 -0,90 -1,00 0
1 -0,79 -0,62 2 11 4 -0,97 1 1 -0,97 0 2 -0,84 -1,00 0
0 -0,82 -0,99 2 11 8 -0,98 1 1 -0,67 0 2 -0,92 -1,00 1
1 -0,76 -0,98 2 2 8 -0,95 1 0 -1,00 1 2 -1,00 -1,00 1
1 -0,61 -0,96 2 4 1 -1,00 0 0 -1,00 0 2 -0,90 -1,00 0
0 -0,25 -0,64 2 13 4 -0,05 1 0 -1,00 1 2 -0,02 -1,00 0
0 0,09 -0,10 2 6 4 -0,84 1 1 -0,91 1 2 -0,84 -1,00 1
0 -0,94 -0,97 2 8 4 -0,93 0 0 -1,00 0 2 -0,88 -1,00 0
0 -0,68 -0,09 2 8 5 -0,67 1 1 -0,94 0 2 -0,93 -0,99 1
1 -0,78 -0,66 1 9 4 -0,84 1 1 -0,97 1 2 -0,92 -0,99 1
1 -0,75 -0,21 2 13 4 -0,95 1 0 -1,00 0 2 -0,90 -1,00 1
1 0,23 -0,33 2 1 1 0,01 1 1 -0,67 1 2 -0,97 -0,99 1
1 -0,87 -0,61 2 4 4 -0,96 1 0 -1,00 0 2 -0,92 -1,00 1
1 -0,31 -0,69 1 4 4 -0,98 1 1 -0,70 1 2 -0,68 -1,00 1
1 -0,27 -0,28 2 14 4 -0,82 1 1 -0,82 0 2 -0,48 -1,00 1
1 -0,76 -0,89 2 4 4 -0,99 0 0 -1,00 1 2 -0,64 -1,00 0
0 0,15 -0,54 2 3 5 -0,78 0 0 -1,00 1 2 -0,93 -1,00 0
1 -0,75 -0,84 2 3 4 -0,99 0 0 -1,00 0 2 -0,84 -1,00 0
1 0,16 -0,89 2 2 4 -0,74 0 0 -1,00 1 2 -1,00 -0,99 0
0 0,42 -0,64 2 6 4 -0,72 1 1 -0,88 0 2 -1,00 -1,00 1
1 -0,81 -0,60 2 9 4 -0,88 1 0 -1,00 0 1 -0,88 -1,00 1
1 -0,71 -0,71 2 8 5 -0,98 1 0 -1,00 1 2 -0,84 -1,00 1
1 -0,33 -0,97 1 9 4 -0,98 0 0 -1,00 1 2 -0,69 -1,00 0
0 -0,14 -0,88 1 8 4 -1,00 0 0 -1,00 1 2 -0,85 -1,00 0
1 -0,70 -0,94 2 3 8 -0,99 0 0 -1,00 1 2 -0,78 -1,00 0
0 -0,33 -0,93 2 8 4 -0,86 1 1 -0,67 0 2 -1,00 -0,99 1
1 -0,22 -0,64 2 1 1 -1,00 0 1 -0,94 0 2 -0,98 -1,00 0
0 -0,85 -0,69 1 8 8 -0,79 1 0 -1,00 0 2 -0,76 -1,00 1
1 -0,59 -0,96 2 6 4 -0,97 1 0 -1,00 1 2 -0,80 -1,00 0
1 -0,44 -0,79 2 2 4 -0,99 0 0 -1,00 1 2 -0,88 -1,00 0
1 -0,83 -0,89 1 13 4 -0,86 1 0 -1,00 1 2 -0,90 -1,00 0
0 -0,73 -0,23 2 11 4 -0,97 1 1 -0,85 1 2 -1,00 -0,99 1
1 -0,21 -0,56 2 11 4 -1,00 1 1 -0,97 0 2 -0,80 -0,99 1
1 -0,73 -0,99 2 8 3 -0,84 0 0 -1,00 1 1 -1,00 -1,00 1
0 -0,71 -0,94 1 11 4 -0,89 1 1 -0,94 1 2 -0,92 -0,99 1
0 -0,51 -0,62 2 10 2 -0,84 1 1 -0,85 1 2 -0,90 -0,99 1
0 -0,20 -0,46 1 11 8 -0,44 1 1 -0,58 0 2 -1,00 -0,95 1
0 -0,31 -0,63 2 10 4 -0,65 1 0 -1,00 1 2 -1,00 -0,92 1
1 -0,48 -0,85 2 8 4 -0,99 0 0 -1,00 0 2 -0,70 -1,00 0
0 -0,66 -0,79 2 14 8 -0,94 1 0 -1,00 0 2 -0,64 -1,00 1
1 -0,59 -0,11 2 6 5 -0,98 0 0 -1,00 1 2 -0,28 -1,00 0
1 -0,46 -0,71 2 14 4 -0,65 1 1 -0,91 1 2 -0,71 -0,95 1
1 -0,39 -0,54 2 6 4 -0,99 1 0 -1,00 1 2 -0,56 -1,00 0
1 -0,75 -0,83 2 4 4 -0,95 0 0 -1,00 0 2 -0,82 -1,00 0
1 -0,48 -0,78 2 8 4 -0,82 0 1 -0,94 1 2 -0,84 -1,00 0
1 -0,46 -0,96 2 8 5 -0,94 1 0 -1,00 1 1 -0,68 -1,00 0
1 -0,93 -0,78 2 9 4 -0,99 0 1 -0,97 0 2 -1,00 -1,00 0
1 -0,59 -0,88 2 13 8 -0,64 1 1 -0,73 0 2 -0,60 -0,98 1
1 -0,66 -0,79 2 8 4 -0,91 0 1 -0,97 0 2 -1,00 -1,00 0
1 0,62 -0,61 2 10 9 -0,09 1 1 -0,97 1 2 -1,00 -1,00 1
0 -0,85 -0,32 2 9 4 -0,89 1 1 -0,82 1 2 -0,96 -0,99 1
0 -0,59 -0,98 2 7 8 -0,99 0 1 -0,97 1 2 -0,73 -1,00 0
0 -0,82 -0,95 1 8 4 -0,93 0 1 -0,97 0 2 1,00 -1,00 0
1 -0,49 -0,89 2 2 4 -0,96 0 0 -1,00 1 1 -1,00 -1,00 0
0 0,10 -0,94 2 6 4 -0,96 0 0 -1,00 1 2 -0,76 -1,00 0
1 -0,48 -0,89 1 9 4 -1,00 0 0 -1,00 0 1 -0,84 -1,00 0
1 0,14 0,07 2 8 4 -0,40 1 1 -0,73 0 2 -1,00 -1,00 1
0 -0,31 -0,98 2 1 1 -1,00 0 1 -0,70 0 2 -0,80 -1,00 0
1 -0,40 -0,80 2 7 4 -0,70 1 1 -0,82 0 2 -0,80 -1,00 1
0 -0,79 -0,79 2 6 4 -1,00 1 0 -1,00 0 2 -0,90 -1,00 1
1 -0,33 0,29 2 9 4 -0,99 0 0 -1,00 0 2 -0,68 -0,93 0
1 0,11 -0,96 2 1 1 -1,00 0 0 -1,00 0 2 -0,86 -1,00 0
0 -0,70 -0,94 2 11 4 -0,97 0 1 -0,97 1 2 -0,80 -1,00 0
1 -0,36 -0,68 2 14 8 -0,60 0 0 -1,00 1 1 -0,29 -1,00 1
0 0,34 0,50 2 3 5 -0,30 1 1 -0,61 0 2 -1,00 -0,87 1
1 -0,56 -0,94 2 7 4 -0,93 1 1 -0,91 1 2 -0,60 -1,00 1
1 -0,46 -0,96 2 4 4 -0,98 0 0 -1,00 0 2 -0,62 -0,96 0
0 -0,46 -0,79 1 5 3 -1,00 0 0 -1,00 0 2 -0,84 -1,00 0
1 -0,83 -0,54 2 9 8 -0,90 1 1 -0,79 0 2 -0,92 -0,94 1
1 -0,24 -0,57 2 7 4 -0,91 1 1 -0,85 1 2 -0,89 -0,98 1
1 -0,90 -0,77 2 3 4 -0,98 0 0 -1,00 1 2 -0,86 -1,00 0
1 -0,07 -0,50 1 8 4 -0,89 0 0 -1,00 0 2 -0,84 -1,00 0
1 -0,92 -1,00 1 6 4 -0,98 0 0 -1,00 0 2 -0,94 -1,00 0
0 -0,18 -0,54 2 11 4 -0,96 1 1 -0,91 1 2 -0,86 -1,00 1
1 -0,54 0,07 2 8 8 -0,63 1 1 -0,67 0 2 -1,00 -0,95 1
0 -0,63 -0,86 2 5 3 -1,00 0 0 -1,00 1 2 -0,72 -1,00 0
1 -0,25 -0,76 2 9 4 -0,72 1 1 -0,58 0 2 -0,62 -0,97 1
1 -0,66 -0,57 2 8 4 -0,93 1 1 -0,91 0 2 -1,00 -1,00 1
0 -0,57 -0,97 2 11 4 -0,96 1 1 -0,88 0 2 -0,92 -1,00 1
1 0,79 0,27 2 1 1 -1,00 1 0 -1,00 1 2 -1,00 -1,00 1
1 -0,74 -0,18 1 7 4 -0,89 0 0 -1,00 1 2 -1,00 -0,92 0
0 -0,60 -0,91 2 1 1 -1,00 0 1 -0,97 0 2 -0,91 -0,99 0
0 -0,84 -0,39 2 13 8 -0,95 1 1 -0,79 0 2 -0,90 -1,00 1
0 -0,64 -1,00 2 8 4 -1,00 0 0 -1,00 0 3 -0,82 -1,00 1
1 -0,46 -1,00 1 2 4 -0,70 0 0 -1,00 1 2 -0,54 -1,00 0
0 -0,74 -0,39 2 11 4 -0,88 1 1 -0,70 0 2 -0,92 -0,98 0
0 -0,72 -0,91 2 11 4 -0,98 0 0 -1,00 1 2 -0,88 -0,98 0
1 -0,71 -0,10 2 8 4 -0,99 0 1 -0,94 0 2 -1,00 -0,89 0
0 -0,53 -0,92 1 14 4 -0,93 0 0 -1,00 0 2 -0,72 -1,00 0
0 -0,45 -0,57 2 2 4 -0,91 0 0 -1,00 0 2 -0,73 -1,00 0
1 -0,60 -0,89 1 9 4 -0,97 1 0 -1,00 1 2 -0,74 -0,98 1
1 -0,83 -0,22 2 8 5 -0,96 0 1 -0,94 1 2 -0,80 -1,00 0
1 -0,34 -0,83 2 9 4 -0,99 0 1 -0,94 0 2 -0,78 -1,00 0
1 -0,85 -1,00 2 11 4 -0,95 0 0 -1,00 0 2 -0,84 -1,00 0
0 -0,55 -0,73 2 8 4 -0,92 1 1 -0,97 1 2 -0,63 -1,00 1
1 -0,38 -0,70 2 3 5 -0,77 1 1 -0,94 0 2 -0,73 -0,99 1
0 -0,41 -0,79 1 6 4 -0,86 0 0 -1,00 0 2 -0,82 -1,00 0
1 0,21 -0,31 2 10 4 -0,39 1 1 -0,85 0 2 -1,00 -1,00 1
1 -0,65 -0,93 2 6 4 -0,96 0 0 -1,00 0 2 -0,80 -1,00 0
1 -0,44 -0,85 1 4 1 -1,00 0 0 -1,00 0 2 -0,88 -1,00 0
0 -0,78 -0,64 1 1 1 -1,00 0 0 -1,00 0 2 -1,00 -1,00 0
0 0,29 0,14 2 5 1 -1,00 1 1 -0,55 0 2 -1,00 -1,00 1
1 -0,44 -0,99 1 8 8 -0,77 1 1 -0,97 1 2 -0,57 -0,84 1
0 -0,80 -0,16 2 8 8 -0,58 1 0 -1,00 0 2 -0,66 -1,00 1
0 -0,50 -0,61 2 4 4 -0,61 0 0 -1,00 1 1 -0,90 -1,00 0
0 -0,67 -0,95 2 6 8 -0,88 1 0 -1,00 0 2 -0,60 -1,00 0
1 -0,72 -0,21 2 14 8 -0,97 1 1 -0,97 0 2 -0,90 -1,00 1
0 -0,46 -0,20 2 1 1 -1,00 0 0 -1,00 0 2 -0,82 -0,90 0
0 -0,44 -0,96 2 13 4 -1,00 1 0 -1,00 0 2 -0,56 -0,78 1
1 -0,69 -0,89 2 2 8 -0,87 1 1 -0,82 0 2 -0,80 -0,99 1
1 -0,31 -0,99 1 8 4 -0,89 0 0 -1,00 1 2 -0,77 -1,00 1
1 -0,52 -0,91 1 4 4 -0,98 0 0 -1,00 0 2 -0,78 -1,00 0
0 -0,69 -0,96 2 11 8 -0,91 1 1 -0,97 0 2 -1,00 -0,99 1
1 -0,78 -0,98 1 8 8 -0,98 0 0 -1,00 0 2 -0,72 -1,00 0
1 -0,47 0,11 2 8 4 -0,96 1 0 -1,00 0 2 -0,88 -1,00 0
1 -0,73 -0,79 2 7 4 -0,91 1 1 -0,97 0 2 -0,74 -0,98 1
1 -0,29 -0,88 1 8 5 -0,98 1 0 -1,00 1 2 -0,84 -0,99 0
0 -0,67 -0,68 2 9 4 -0,93 0 0 -1,00 1 2 -0,64 -1,00 0
1 -0,32 -0,73 2 9 4 -0,92 1 0 -1,00 1 2 -0,80 -1,00 0
0 0,01 -0,95 2 11 8 -0,81 1 1 -0,97 0 2 -0,67 -0,98 1
1 -0,45 -0,71 1 13 4 -0,89 0 0 -1,00 1 2 -0,88 -1,00 0
0 -0,49 -0,24 2 11 8 -0,99 0 1 -0,64 1 2 -0,87 -1,00 0
1 -0,58 -0,89 2 9 4 -0,74 1 1 -0,85 1 2 -0,90 -1,00 1
1 0,24 0,11 2 10 9 -1,00 1 1 -0,40 0 2 -0,85 -1,00 0
1 -0,93 -0,95 2 8 4 -0,88 1 1 -0,85 1 2 -0,65 -0,99 1
1 -0,67 -0,11 2 9 4 -0,94 1 0 -1,00 1 2 -0,74 -1,00 0
1 -0,43 -0,61 2 11 8 -0,61 1 1 -0,64 1 2 -0,59 -0,98 1
1 -0,51 -0,96 2 8 4 -0,88 1 1 -0,67 0 2 -0,97 -0,99 1
1 -0,74 -0,97 2 4 4 -0,99 0 0 -1,00 1 2 -0,72 -1,00 0
1 -0,16 -0,93 2 14 4 -0,82 1 0 -1,00 0 2 -0,49 -0,99 1
1 -0,31 -0,86 2 3 4 -0,98 0 0 -1,00 1 2 -0,78 -1,00 0
1 -0,64 -0,08 2 13 4 -0,96 0 0 -1,00 0 2 -1,00 -1,00 0
1 -0,51 -0,87 2 8 8 -0,70 1 0 -1,00 0 2 -0,74 -1,00 1
1 -0,81 -0,98 2 11 4 -0,99 0 0 -1,00 0 2 -0,80 -1,00 0
1 -0,82 -0,97 2 11 4 -0,86 1 1 -0,94 1 2 -0,92 -1,00 1
1 0,13 -1,00 2 14 8 -1,00 1 0 -1,00 0 2 -1,00 -0,94 1
1 0,47 -0,50 2 10 9 -1,00 0 0 -1,00 0 2 -1,00 -1,00 0
1 -0,19 -0,77 2 7 4 -0,75 0 0 -1,00 1 1 -0,60 -1,00 0
0 -0,92 -0,99 2 6 4 -0,99 0 0 -1,00 0 2 -0,80 -1,00 0
1 -0,53 -0,96 2 9 4 -0,98 0 1 -0,97 0 2 -0,66 -0,94 0
1 -0,39 -0,68 2 6 4 -0,93 1 0 -1,00 1 2 -0,76 -1,00 0
0 0,74 -1,00 2 8 4 -1,00 0 0 -1,00 0 3 -0,82 -1,00 1
1 -0,15 -0,99 2 3 8 -0,64 1 0 -1,00 0 2 -0,60 -1,00 1
0 -0,74 -0,21 1 11 4 -0,79 1 0 -1,00 1 2 -0,73 -1,00 0
1 -0,68 -0,86 2 10 2 -0,99 0 1 -0,94 0 2 -0,68 -0,97 0
1 -0,08 -0,96 2 3 8 -0,65 1 0 -1,00 1 2 -0,68 -1,00 1
0 -0,72 -0,16 2 14 8 -0,96 1 1 -0,94 1 2 -0,70 -0,99 1
1 -0,38 -0,91 2 3 5 -0,99 0 0 -1,00 1 2 -0,56 -0,91 0
1 -0,72 -0,18 2 3 4 -0,75 1 1 -0,73 0 2 -0,94 -0,99 1
1 -0,63 -0,94 2 4 4 -0,97 0 1 -0,94 1 2 -0,83 -1,00 0
0 -0,89 -0,36 2 6 4 -0,90 1 0 -1,00 1 2 -1,00 -1,00 1
1 -0,80 -0,92 2 11 4 -0,89 0 0 -1,00 0 2 -0,89 -1,00 0
1 -0,46 0,15 2 2 4 -0,79 1 1 -0,73 0 2 -0,75 -0,99 1
0 0,32 -0,86 2 1 1 -0,54 0 1 -0,97 0 2 -1,00 -1,00 0
1 0,38 -0,89 2 11 4 -0,99 1 0 -1,00 1 2 -0,74 -1,00 1
0 0,55 0,00 2 1 1 -1,00 1 1 -0,67 1 2 -1,00 -0,97 1
1 -0,51 -0,93 1 3 5 -0,96 1 1 -0,70 1 2 -0,87 -1,00 0
1 0,05 -0,54 2 11 8 -0,58 1 0 -1,00 1 2 -0,65 -1,00 1
0 -0,70 -0,18 1 4 8 -0,79 0 0 -1,00 1 2 -0,98 -1,00 0
1 -0,81 -0,34 2 8 4 -0,88 1 1 -0,91 1 2 -0,96 -1,00 1
1 0,04 -0,46 2 9 8 0,09 1 1 -0,64 0 2 -1,00 -0,98 1
1 -0,71 -0,89 2 11 4 -0,83 1 1 -0,91 1 2 -1,00 -0,99 1
1 -0,44 0,00 1 1 1 -1,00 0 1 -0,94 0 2 -0,84 -1,00 0
1 -0,40 -0,98 1 13 4 -0,99 0 0 -1,00 0 2 -0,82 -1,00 0
1 -0,70 -0,97 1 9 4 -0,82 1 1 -0,82 1 2 -0,79 -0,99 0
1 -0,90 -0,98 1 4 4 -0,98 0 0 -1,00 0 1 -0,80 -1,00 0
0 -0,79 -0,39 2 8 4 -0,99 0 0 -1,00 0 2 -1,00 -0,99 0
0 0,41 0,18 2 11 4 -0,23 1 0 -1,00 1 2 -0,98 -0,79 1
1 -0,46 -0,64 1 6 4 -0,40 1 0 -1,00 0 2 -1,00 -1,00 0
0 -0,66 -0,12 2 13 8 -0,75 1 1 -0,82 0 2 -0,60 -0,99 1
1 -0,77 -0,30 2 8 4 -0,98 1 0 -1,00 0 2 -0,86 -1,00 0
1 -0,80 -1,00 2 8 4 -1,00 0 0 -1,00 0 3 -0,82 -1,00 0
0 -0,65 -0,04 1 1 1 -0,86 0 1 -0,97 1 2 -0,80 -1,00 0
1 -0,13 -0,67 2 11 4 -0,68 1 0 -1,00 0 1 -1,00 -1,00 1
1 -0,61 -0,88 1 8 4 -0,93 1 1 -0,85 1 2 -0,84 -0,88 1
1 0,33 -0,50 2 7 4 -0,02 1 1 -0,82 1 2 -0,64 -0,97 1
1 0,27 -0,18 2 1 1 -0,65 1 1 -0,85 0 2 -1,00 -0,82 1
1 0,13 -0,29 2 3 5 -1,00 1 1 -0,67 0 2 -1,00 -0,98 1
1 -0,22 -0,96 2 7 4 -0,98 1 0 -1,00 0 1 -0,71 -1,00 0
1 -0,58 -0,85 1 6 4 -0,86 1 1 -0,91 1 2 -0,63 -0,99 1
1 -0,51 -0,54 2 13 4 -0,78 1 1 -0,76 0 2 -0,67 -0,98 1
1 0,15 -0,85 1 1 1 -0,89 0 0 -1,00 0 2 -0,88 -1,00 0
0 -0,66 -0,21 1 6 4 -0,68 1 0 -1,00 0 2 -0,88 -1,00 0
1 -0,52 -0,95 1 8 4 -1,00 0 0 -1,00 0 2 -0,76 -1,00 0
0 -0,40 -0,97 2 13 4 -0,97 0 0 -1,00 0 2 -0,70 -1,00 1
1 -0,64 -0,95 2 8 5 -0,98 1 0 -1,00 0 2 -0,65 -1,00 1
0 -0,55 -0,93 2 8 4 -0,82 1 1 -0,85 1 2 -0,70 -0,97 1
0 -0,87 -0,97 3 13 1 -0,30 0 0 -1,00 1 1 -0,70 -1,00 1
1 -0,80 -0,50 2 8 4 -0,89 1 1 -0,91 0 2 -0,80 -0,97 1
1 -0,89 0,57 3 1 7 -1,00 0 0 -1,00 1 3 -0,55 1,00 1
1 -0,87 -0,52 1 7 4 -1,00 0 0 -1,00 0 2 -0,86 -1,00 0
1 0,02 -0,82 2 7 5 -0,82 1 1 -0,64 1 2 -0,59 -0,95 1
1 0,31 -0,39 2 10 8 -0,51 1 1 -0,91 0 2 -1,00 -1,00 1
1 -1,00 -0,71 1 9 4 -0,88 1 1 -0,94 1 2 -0,88 -0,98 1
1 -0,83 -0,32 2 11 4 -0,93 1 0 -1,00 1 2 -0,94 -0,99 1
0 -0,75 -0,17 2 4 8 -0,99 0 0 -1,00 0 2 -0,68 -1,00 0
1 -0,89 -0,29 2 9 8 -0,99 0 1 -0,97 0 2 -0,88 -1,00 0
1 -0,37 -0,82 1 9 4 -0,79 0 0 -1,00 0 1 -0,80 -1,00 0
1 -0,54 -0,75 2 9 4 -0,75 1 1 -0,91 1 2 -0,67 -1,00 0
1 -0,77 -0,95 1 12 7 -0,95 0 0 -1,00 1 2 -0,87 -1,00 0
1 -0,87 -0,27 2 8 8 -0,92 0 0 -1,00 0 2 -0,68 -1,00 0
1 -0,57 -0,79 2 9 4 -0,95 0 0 -1,00 1 2 -0,70 -1,00 0
0 -0,04 -0,25 2 11 4 -0,65 1 1 -0,79 1 2 -1,00 -1,00 1
1 -0,73 -0,18 2 3 4 -0,97 0 0 -1,00 0 2 -1,00 -1,00 0
0 -0,46 -0,75 2 2 4 -0,79 1 0 -1,00 1 2 -0,70 -1,00 0
0 -0,80 -0,46 2 4 4 -0,89 1 1 -0,97 0 2 -0,84 -1,00 1
0 -0,77 -0,83 2 3 5 -0,96 1 1 -0,88 0 1 -0,92 -1,00 1
1 -0,61 -0,70 2 13 4 -0,70 1 1 -0,97 1 2 -0,88 -1,00 1
0 -0,59 -0,88 2 1 1 -1,00 0 0 -1,00 0 2 -0,66 -1,00 0
1 -0,15 -0,93 2 9 4 -0,65 1 1 -0,82 1 2 -0,50 -0,80 1
0 -0,86 -0,29 2 9 4 -0,93 0 1 -0,97 0 2 -0,88 -1,00 0
0 -0,56 -0,93 2 11 4 -0,93 1 1 -0,94 1 2 -0,83 -0,99 0
0 -0,77 -0,57 2 6 4 -0,82 1 1 -0,91 0 2 -0,92 -0,98 1
1 -0,76 -0,21 2 14 4 -0,98 1 1 -0,82 0 2 -0,88 -1,00 1
1 -0,75 -0,96 2 8 4 -0,99 0 0 -1,00 0 2 -0,64 -1,00 0
1 -0,43 -0,36 1 9 8 -0,63 1 0 -1,00 1 2 -0,85 -1,00 1
0 -0,05 -0,93 2 11 4 -0,99 0 0 -1,00 1 2 -0,74 -1,00 0
0 -0,70 -0,96 1 1 1 -0,99 0 0 -1,00 0 2 -0,88 -1,00 0
0 -0,87 -0,96 2 8 4 -0,88 0 1 -0,97 1 2 -0,92 -1,00 0
1 -0,42 -0,82 1 9 4 -0,51 0 0 -1,00 1 2 -0,72 -1,00 0
0 -0,73 -0,98 2 11 4 -0,95 0 0 -1,00 0 1 -0,84 -1,00 0
1 -0,37 -0,92 2 7 4 -0,92 0 0 -1,00 0 1 -0,97 -1,00 0
1 -0,52 -0,90 2 9 8 -0,95 1 1 -0,97 0 2 -0,76 -1,00 1
1 -0,46 -0,82 2 6 4 -0,47 1 0 -1,00 1 2 -0,48 -1,00 0
0 -0,79 -0,87 2 11 4 -0,85 1 1 -0,85 0 2 -0,78 -0,95 1
1 -0,40 -0,80 2 3 5 -1,00 0 0 -1,00 0 2 -0,82 -1,00 0
1 -0,75 -0,94 2 8 8 -0,85 0 0 -1,00 1 2 -0,87 -1,00 1
0 -0,35 -0,14 2 11 8 -0,02 1 1 -0,76 0 2 -1,00 -0,87 1
1 -0,45 -0,68 2 13 8 -0,58 1 1 -0,91 0 2 -0,69 -0,99 1
0 -0,73 -0,94 2 3 4 -0,99 0 0 -1,00 0 2 -0,86 -1,00 0
1 -0,61 0,04 2 3 5 -1,00 0 0 -1,00 1 2 -0,82 -1,00 0
1 -0,09 -0,86 2 7 4 -0,88 1 1 -0,94 1 2 -1,00 -1,00 1
1 -0,51 -0,92 1 8 4 -1,00 0 0 -1,00 0 2 -0,83 -1,00 0
1 -0,28 -0,50 2 11 8 -0,19 1 1 -0,79 1 2 -0,70 -1,00 0
1 -0,90 -0,99 1 8 4 -1,00 0 0 -1,00 0 2 -0,86 -0,99 0
1 0,07 -0,84 2 1 1 -0,98 0 0 -1,00 0 2 -0,80 -1,00 0
1 -0,72 -0,99 2 7 4 -0,99 0 0 -1,00 0 1 -1,00 -1,00 0
0 -0,37 -0,91 1 3 8 -0,96 0 0 -1,00 1 2 -0,84 -1,00 0
1 -0,08 -0,21 1 2 4 -0,89 1 0 -1,00 0 1 -1,00 -1,00 0
1 0,38 -0,80 2 9 4 -0,88 1 1 -0,85 1 2 -0,94 -1,00 1
1 -0,65 -0,97 2 7 4 -0,98 1 1 -0,91 0 2 -0,74 -0,70 1
0 -0,16 -0,93 2 6 4 -0,95 0 0 -1,00 0 2 -0,76 -1,00 0
1 0,08 0,36 2 1 1 -1,00 1 1 -0,97 0 2 -0,91 -1,00 0
0 -0,39 -0,89 1 1 1 -1,00 1 0 -1,00 0 2 -0,68 -1,00 0
1 -0,84 -0,71 1 3 4 -0,93 0 0 -1,00 1 2 -0,64 -0,98 0
0 -0,68 -0,83 1 8 4 -1,00 0 0 -1,00 0 2 -0,88 -1,00 0
1 -0,71 -0,89 2 8 8 -0,90 1 0 -1,00 0 2 -0,58 -1,00 1
1 0,67 -0,36 2 1 1 -0,72 0 1 -0,97 0 2 -0,93 -1,00 0
1 0,02 -0,98 2 8 5 0,05 1 1 -0,40 0 2 -1,00 -0,70 1
0 -0,41 -0,82 1 8 4 -0,82 0 0 -1,00 1 2 -1,00 -1,00 0
1 -0,11 -0,79 2 11 8 -0,58 1 1 -0,67 0 2 -0,92 -1,00 1
1 -0,72 -0,96 1 6 4 -0,99 1 0 -1,00 0 2 -0,82 -1,00 0
1 -0,37 -0,82 2 13 5 -0,96 0 0 -1,00 0 2 -0,65 -1,00 0
1 0,29 0,32 2 2 5 0,05 1 1 -0,49 1 2 -1,00 -1,00 1
0 -0,09 -0,52 2 11 4 -0,48 1 1 -0,91 1 2 -1,00 -1,00 1
0 -0,08 -1,00 2 8 4 -0,82 1 0 -1,00 0 2 -1,00 -1,00 1
1 -0,38 -0,88 2 9 5 -0,98 1 0 -1,00 1 2 -0,84 -1,00 0
0 -0,06 -0,67 2 4 8 -0,93 0 0 -1,00 1 1 -0,76 -1,00 0
1 -0,49 -0,81 1 7 4 -0,99 0 0 -1,00 1 1 -0,92 -1,00 0
1 -0,58 -0,95 2 11 8 -0,99 0 0 -1,00 1 2 -0,78 -0,99 0
1 -0,83 -0,48 2 7 4 -1,00 0 1 -0,97 0 2 -0,90 -1,00 0
0 -0,17 -0,93 2 3 5 -0,84 1 0 -1,00 1 2 -1,00 -0,99 1
0 -0,71 -0,89 2 9 4 -0,94 0 0 -1,00 1 2 -0,84 -1,00 0
1 -0,46 -0,94 2 14 4 -0,91 1 1 -0,76 1 2 -0,70 -0,93 1
0 -0,88 -0,21 2 14 8 -0,93 1 1 -0,67 0 2 -1,00 -0,94 1
0 -0,42 -0,84 1 13 4 -0,75 0 0 -1,00 1 2 -0,80 -1,00 0
0 0,17 -0,50 2 6 8 -0,79 0 0 -1,00 0 2 -1,00 -1,00 0
0 -0,65 -0,92 2 11 4 -0,91 1 1 -0,94 0 2 -0,80 -1,00 0
1 -0,19 -0,89 2 3 5 -1,00 0 0 -1,00 0 1 -0,70 -1,00 0
1 -0,69 -0,96 1 13 8 -0,99 0 0 -1,00 0 2 -0,76 -1,00 0
1 0,27 -0,11 2 4 8 -0,44 1 0 -1,00 1 2 -0,98 -0,96 1
0 -0,56 -0,78 1 14 8 -0,82 1 1 -0,97 0 2 -0,93 -1,00 1
1 -0,45 -0,71 2 7 4 -0,82 1 0 -1,00 1 2 -0,64 -1,00 1
1 -0,78 -0,94 1 8 8 -0,98 0 0 -1,00 0 2 -0,72 -1,00 0
